MAWB,FWB_Status,FWB_Received_In_Time,FWB_Correct,LAT_Status,LAT_Received_In_Time,LAT_Correct,RCS_Status,RCS_Received_In_Time,RCS_Correct,DEP_Status,DEP_Received_In_Time,DEP_Correct,ARR_Status,ARR_Received_In_Time,ARR_Correct,RCF_Status,RCF_Received_In_Time,RCF_Correct,NFD_Status,NFD_Received_In_Time,NFD_Correct
MAWB124521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124522,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124523,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124525,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124526,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124527,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124528,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
MAWB124529,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124530,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124531,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1
MAWB124532,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124533,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124534,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124535,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124536,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
MAWB124537,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB124538,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124539,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124540,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124541,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124542,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124543,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124544,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124545,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124546,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB124547,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124548,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
MAWB124549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124550,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124551,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124552,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124553,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124554,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB124555,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB124556,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124557,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB124558,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB124559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124560,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124561,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
MAWB124562,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB124563,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124564,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124565,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB124566,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124567,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124568,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124569,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
MAWB124570,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124571,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
MAWB124573,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124574,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124575,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124576,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124577,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124578,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB124579,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0
MAWB124580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124581,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124582,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124583,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124584,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
MAWB124585,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124586,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124587,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124588,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124589,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124590,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124591,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
MAWB124592,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124593,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
MAWB124594,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124595,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124596,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB124597,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124598,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124599,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124600,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124601,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124602,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1
MAWB124603,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124604,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124605,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
MAWB124606,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124607,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124608,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0
MAWB124609,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124610,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124611,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124612,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124613,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB124614,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124615,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB124616,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
MAWB124617,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
MAWB124618,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124619,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124620,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB124621,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124622,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124623,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124624,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124625,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124626,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124627,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124628,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB124629,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124630,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124631,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124634,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124635,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124636,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124638,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB124639,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124640,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124641,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB124642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124643,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124644,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124645,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124646,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124647,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124649,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
MAWB124650,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
MAWB124651,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
MAWB124652,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
MAWB124654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124655,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124656,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB124657,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
MAWB124658,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB124659,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124660,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124661,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
MAWB124662,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB124663,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
MAWB124665,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
MAWB124666,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124667,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124668,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124669,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124670,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124672,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124675,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124676,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124677,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB124678,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124679,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124680,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB124681,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
MAWB124682,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124683,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124684,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124685,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB124686,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124687,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124688,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
MAWB124689,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124690,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124691,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124692,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124693,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB124694,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124695,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124696,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124697,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124698,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124699,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124700,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124701,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124702,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124704,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124706,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124707,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
MAWB124708,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB124709,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124710,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124711,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124712,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124713,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124714,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB124715,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124716,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124717,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
MAWB124718,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
MAWB124719,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124720,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124722,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124723,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124724,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1
MAWB124725,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124726,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124728,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124729,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB124730,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124731,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124732,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124733,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB124734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124735,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124736,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124737,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124738,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124739,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124740,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124741,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB124742,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124743,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB124744,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124745,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124746,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB124747,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
MAWB124748,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB124749,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124751,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124752,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
MAWB124753,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1
MAWB124754,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124755,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124756,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124757,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124759,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124760,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124761,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
MAWB124762,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0
MAWB124763,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB124764,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124765,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB124766,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124767,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124768,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB124769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124770,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
MAWB124772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124773,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124774,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124775,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124776,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB124777,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1
MAWB124778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124779,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124780,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB124781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124782,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124783,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124784,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124786,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
MAWB124787,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124788,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB124789,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB124790,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124791,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124793,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124794,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124795,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB124796,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124797,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB124798,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB124799,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1
MAWB124800,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB124801,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
